rgi_id,lake_terminating_level,image_id,image_date,inventory_doi,contributor,comments,,,,,,,
RGI2000-v7.0-G-14-05749,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05750,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05751,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05752,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05753,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05754,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05755,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05756,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05758,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05759,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05760,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05761,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05762,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05763,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05764,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05765,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05766,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05767,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05768,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05769,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05770,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05771,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05772,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05773,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05774,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05775,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05776,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05777,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05778,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05779,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05780,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05781,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05782,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05783,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05784,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05785,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05786,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05787,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05788,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05789,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05790,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05791,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05792,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05793,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05794,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05795,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05796,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05797,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05798,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05799,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05800,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05801,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05802,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05803,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05804,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05805,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05806,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05807,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05808,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05809,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05810,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05811,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05812,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05813,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05814,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05815,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05816,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05817,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05818,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05819,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05820,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05821,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05822,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05824,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05825,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05826,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05827,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05828,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05829,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05830,0,LE07_L2SP_150035_19991221_20200918_02_T1_SR_B2,21/12/1999,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05832,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05833,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05834,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05835,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05836,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05837,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05838,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05839,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05840,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05841,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05842,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05843,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05844,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05845,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05846,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05847,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05848,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05849,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05850,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05851,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05852,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05856,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05857,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05858,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05859,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05860,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05861,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05862,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05863,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05864,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05865,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05866,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05867,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05868,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05869,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05870,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05871,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05872,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05873,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05874,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05875,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05876,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05877,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05878,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05879,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05880,0,LE07_L2SP_150036_20011007_20200917_02_T1_SR_B2,07/10/2001,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05881,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05882,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05883,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05884,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05885,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05886,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05887,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05888,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05889,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05890,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05891,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05892,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05893,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05894,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05895,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05896,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05897,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05898,0,LE07_L2SP_150035_20020604_20200917_02_T1_SR_B2,04/06/2002,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05941,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05945,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05946,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05947,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05948,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05949,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05950,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05951,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05956,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05957,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05958,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05964,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05966,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05969,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05970,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05972,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05973,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05974,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05975,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05976,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05977,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05978,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05979,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05980,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05981,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05982,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05983,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05984,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05985,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05986,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05987,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05988,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05989,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05990,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05991,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05992,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05993,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05994,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05995,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05996,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05997,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05998,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-05999,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
RGI2000-v7.0-G-14-06000,0,LE07_L2SP_151035_20001027_20200918_02_T1_SR_B2,27/10/2000,,Steiner,NA,,,,,,,
