rgi_id,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-04-03875,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03876,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03877,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03878,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03879,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03880,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03881,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03882,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03883,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03884,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03885,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03886,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03887,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03888,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03889,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03890,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03891,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03892,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03893,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03894,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03895,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03896,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03897,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03898,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03899,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03900,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03901,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03902,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03903,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03904,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03905,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03906,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03907,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03908,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03909,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03910,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03911,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03912,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03913,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03914,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03915,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03916,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03917,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03918,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03919,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03920,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03921,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03922,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03923,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03924,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03925,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03926,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03927,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03928,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03929,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03930,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03931,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03932,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03933,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03934,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03935,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03936,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03937,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03938,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03939,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03940,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03941,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03942,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03943,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03944,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03945,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03946,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03947,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03948,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03949,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03950,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03951,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03952,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03953,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03954,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03955,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03956,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03957,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03958,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03959,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03960,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03961,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03962,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03963,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03964,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03965,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03966,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03967,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03968,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03969,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03970,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03971,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03972,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03973,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03974,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03975,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03976,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03977,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03978,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03979,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03980,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03981,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03982,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03983,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03984,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03986,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03987,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03988,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03989,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03990,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03991,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03992,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03993,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03994,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03995,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03996,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03997,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03998,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-03999,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04000,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04001,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04002,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04003,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04004,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04005,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04006,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04007,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04008,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04009,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04010,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04011,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04012,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04013,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04014,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04015,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04016,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04017,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04018,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04019,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04020,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04021,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04022,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04023,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04024,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04025,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04026,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04027,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04028,0.0,LE07_L1TP_021011_20000708_20200918_02_T1,2000-07-08,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04029,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04031,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04033,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04034,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04035,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04036,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04037,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04038,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04039,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04040,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04041,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04042,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04043,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04044,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04045,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04046,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04047,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04048,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04049,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04050,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04051,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04052,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04053,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04054,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04055,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04056,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04057,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04058,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04059,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
RGI2000-v7.0-G-04-04060,0.0,LE07_L1TP_024010_20020820_20200916_02_T1,2002-08-20,,Will Kochtitzky and Kaleigh Potter,
