rgi_id,auto_term,lake_cat,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-02-01322,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01323,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01324,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01325,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01326,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01327,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01328,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01329,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01330,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01331,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01332,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01333,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01334,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01335,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01336,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01337,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01338,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01339,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01340,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01341,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01342,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01343,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01344,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01345,2,2,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01346,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01347,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01348,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01349,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01350,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01351,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01352,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01353,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01354,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01355,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01356,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01357,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01358,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01359,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01360,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01361,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01362,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01363,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01364,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01365,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01366,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01367,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01368,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01369,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01370,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01371,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01372,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01373,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01374,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01375,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01376,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01377,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01378,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01379,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01380,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01381,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01382,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01383,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01384,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01385,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01386,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01387,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01388,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01389,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01390,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01391,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01392,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01393,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01394,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01395,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01396,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01397,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01398,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01399,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01400,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01401,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01402,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01403,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01404,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01405,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01406,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01407,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01408,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01409,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01410,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01411,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01412,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01413,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01414,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01415,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01416,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01417,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01418,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01419,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01420,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01421,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01422,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01423,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01424,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01425,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01426,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01427,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01428,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01429,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01430,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01431,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01432,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01433,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01434,2,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
RGI2000-v7.0-G-02-01435,9,0,LE07_L1TP_053022_20010913_20200917_02_T1,2001-09-13,,McNabb,
