rgi_id,term_type,lake_cat,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-08-01491,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01492,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01493,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01494,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01495,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01496,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01497,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01498,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01499,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01500,2,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,"does not appear to be a lake in 1999, but difficult to tell"
RGI2000-v7.0-G-08-01501,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01502,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01503,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01504,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01505,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01506,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01507,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01508,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01509,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,"small proglacial lake, no contact"
RGI2000-v7.0-G-08-01510,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01511,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01512,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01513,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01514,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01515,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01516,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01517,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01518,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01519,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01520,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01521,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01522,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01523,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01524,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01525,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01526,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01527,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01528,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01529,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01530,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01531,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01532,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01533,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01534,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01535,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01536,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01537,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01538,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01539,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01540,9,0,LE07_L1TP_197010_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01541,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01542,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01543,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01544,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01545,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01546,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01547,2,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01548,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01549,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01550,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01551,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01552,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01553,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01554,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01555,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01556,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01557,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01558,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01559,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01560,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01561,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01562,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01563,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01564,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01565,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01566,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01567,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01568,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01569,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01570,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01571,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01572,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01573,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01574,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01575,2,3,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01576,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01577,2,1,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,little contact between glacier and lake
RGI2000-v7.0-G-08-01578,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01579,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01580,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01581,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01582,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01583,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01584,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01585,2,2,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,little contact between glacier and lake
RGI2000-v7.0-G-08-01586,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01587,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01588,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01589,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01590,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01591,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01592,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01593,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01594,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01595,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01596,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01597,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01598,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01599,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01600,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01601,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01602,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01603,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01604,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01605,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01606,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01607,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01608,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01609,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01610,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01611,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01612,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01613,9,0,LE07_L1TP_197011_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01614,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01615,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01616,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01617,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01618,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01619,2,1,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,little contact between glacier and lake
RGI2000-v7.0-G-08-01620,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01621,2,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,unclear if there's a small lake near the glacier in 1999
RGI2000-v7.0-G-08-01622,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,no clear contact with glacier lake
RGI2000-v7.0-G-08-01623,2,3,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,contact with tarn across most of glacier
RGI2000-v7.0-G-08-01624,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01625,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01626,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01627,9,3,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,small lake (0.01 sq km)
RGI2000-v7.0-G-08-01628,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01629,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01630,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01631,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01632,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01633,2,3,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,small lake
RGI2000-v7.0-G-08-01634,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01635,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01636,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01637,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01638,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01639,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01640,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01641,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01642,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01643,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01644,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01645,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01646,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01647,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01648,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01649,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01650,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01651,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01652,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01653,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01654,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01655,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01656,9,3,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,apparent lake touching most of glacier terminus
RGI2000-v7.0-G-08-01657,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01658,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01659,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01660,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01661,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01662,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01663,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01664,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01665,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01666,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
RGI2000-v7.0-G-08-01667,9,0,LE07_L1TP_197012_19990925_20200918_02_T1,1999-09-25,https://hdl.handle.net/11250/2828423,McNabb,
