rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-01-20364,2,2,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20365,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20393,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20394,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20403,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20441,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20480,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20481,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20500,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20506,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20508,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20510,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20511,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20512,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20515,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20526,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20531,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20532,2,2,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20535,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20599,2,1,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20660,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20792,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
RGI2000-v7.0-G-01-20794,2,0,cloud-free composite,1997-2001,https://doi.org/10.18739/A2MK6591G,Rick, 
