rgi_id,src_date,area_km2,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,contributor,contributor,contributor
RGI2000-v7.0-G-03-01744,1999-07-24T00:00:00,3.426504155838667,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01745,1999-07-24T00:00:00,5.987941558324072,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01746,1999-07-24T00:00:00,16.404544512914132,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01747,1999-07-24T00:00:00,0.367088199893395,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01748,1999-07-24T00:00:00,0.870016291058682,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01749,1999-07-24T00:00:00,260.95768936875453,9,2,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01750,1999-07-24T00:00:00,14.097905886206108,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01751,1999-07-24T00:00:00,0.176889810726311,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01752,1999-07-24T00:00:00,2.121921350561634,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01753,1999-07-24T00:00:00,245.05796612076665,9,2,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01754,1999-07-24T00:00:00,54.23215789284007,9,3,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01755,1999-07-24T00:00:00,9.60961229687618,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01756,1999-07-24T00:00:00,2.097242776663137,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01757,1999-07-24T00:00:00,0.230908540713838,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01758,1999-07-24T00:00:00,1.406969457966222,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01759,1999-07-24T00:00:00,0.508351550990649,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01760,1999-07-24T00:00:00,1.611154056994696,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01761,1999-07-24T00:00:00,5.358294524573368,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01762,1999-07-24T00:00:00,3.306582186790962,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01763,1999-07-24T00:00:00,0.830889761057121,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01764,1999-07-24T00:00:00,1.067186973853996,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01765,1999-07-24T00:00:00,0.46819882377907,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01766,1999-07-24T00:00:00,0.216802148855738,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01767,1999-07-24T00:00:00,0.596729034885796,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01768,1999-07-24T00:00:00,0.235147090363351,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01769,1999-07-24T00:00:00,2.402066786137742,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01770,1999-07-24T00:00:00,0.077609722046845,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01771,1999-07-24T00:00:00,0.106038464994241,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01772,1999-07-24T00:00:00,0.329104962208191,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01773,1999-07-24T00:00:00,0.633163774332533,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01774,1999-07-24T00:00:00,52.62889071237347,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01775,1999-07-24T00:00:00,10.677462915040351,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01776,1999-07-24T00:00:00,0.094918351100647,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01777,1999-07-24T00:00:00,0.145857147720381,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01778,1999-07-24T00:00:00,5.915878600147448,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01779,1999-07-24T00:00:00,0.277176579400455,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01780,1999-07-24T00:00:00,0.483066935019911,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01781,1999-07-24T00:00:00,1.340486267119757,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01782,1999-07-24T00:00:00,3.385436697982675,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01783,1999-07-24T00:00:00,1.500098365606385,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01784,1999-07-24T00:00:00,7.570797836075788,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01785,1999-07-24T00:00:00,4.384856121999171,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01786,1999-07-24T00:00:00,3.794273167419722,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01787,1999-07-24T00:00:00,7.54158095735354,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01788,1999-07-24T00:00:00,0.644811166270053,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01789,1999-07-24T00:00:00,2.08202707962247,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01790,1999-07-24T00:00:00,32.233164702701586,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01791,1999-07-24T00:00:00,0.672941337494509,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01792,1999-07-24T00:00:00,3.055604592170493,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01793,1999-07-24T00:00:00,6.576949122032338,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01794,1999-07-24T00:00:00,2.168604048628663,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01795,1999-07-24T00:00:00,9.193494625710484,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01796,1999-07-24T00:00:00,5.611186074059656,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01797,1999-07-24T00:00:00,0.61931088843575,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01798,1999-07-24T00:00:00,0.332569469680474,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01799,1999-07-24T00:00:00,16.340808968482463,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01800,1999-07-24T00:00:00,2.00245356437414,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01801,1999-07-24T00:00:00,3.677769844986399,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01802,1999-07-24T00:00:00,0.845381443956533,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01803,1999-07-24T00:00:00,16.88946262405233,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01804,1999-07-24T00:00:00,3.051458442404271,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01805,1999-07-24T00:00:00,2.67590145418833,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01806,1999-07-24T00:00:00,1.371397242977023,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01807,1999-07-24T00:00:00,1.347060147002493,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01808,1999-07-24T00:00:00,3.421530139995131,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01809,1999-07-24T00:00:00,1.542335111510531,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01810,1999-07-24T00:00:00,10.590751792132526,9,3,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01811,1999-07-24T00:00:00,153.30491642423874,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01812,1999-07-24T00:00:00,544.7995812749921,9,3,LE07_L1TP_048246_20000619_20200918_02_T1,2000-06-19,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01813,1999-07-24T00:00:00,0.059225063550972,9,0,LE07_L1TP_048246_20000619_20200918_02_T1,2000-06-19,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01814,1999-07-24T00:00:00,313.37054216863874,9,0,LE07_L1TP_048246_20000619_20200918_02_T1,2000-06-19,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01815,1999-07-24T00:00:00,390.55072648935135,9,0,LE07_L1TP_048246_20000619_20200918_02_T1,2000-06-19,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01816,1999-07-24T00:00:00,1310.5029400441329,1,0,AST_L1T_00307182003220550_20150430043449_12780,2015-04-30,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01817,1999-07-24T00:00:00,0.253488480562702,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01818,1999-07-24T00:00:00,1.222238418792472,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01819,1999-07-24T00:00:00,0.629326953873517,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01820,1999-07-24T00:00:00,1.005414654661055,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01821,1999-07-24T00:00:00,1.563462879742209,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01822,1999-07-24T00:00:00,0.383422665764834,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01823,1999-07-24T00:00:00,0.053533058799198,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01824,1999-07-24T00:00:00,1.209321491971869,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01825,1999-07-24T00:00:00,0.433000263485824,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01826,1999-07-24T00:00:00,0.334817796241484,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01827,1999-07-24T00:00:00,0.081510806083766,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01828,1999-07-24T00:00:00,0.296075405485227,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01829,1999-07-24T00:00:00,2.504665357749373,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01830,1999-07-24T00:00:00,82.96354611386856,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01831,1999-07-24T00:00:00,1.481587823468874,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01832,1999-07-24T00:00:00,2.858787930635748,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01833,1999-07-24T00:00:00,17.592108480067733,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01834,1999-07-24T00:00:00,0.927504248743193,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01835,1999-07-24T00:00:00,0.172382040205402,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01836,1999-07-24T00:00:00,12.834843752745709,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01837,1999-07-24T00:00:00,0.96120208390962,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01838,1999-07-24T00:00:00,0.171503041660225,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01839,1999-07-24T00:00:00,0.271206487242417,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01840,1999-07-24T00:00:00,45.538440921668744,9,2,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01841,1999-07-24T00:00:00,7.733703760817112,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01842,1999-07-24T00:00:00,18.743488362819836,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01843,1999-07-24T00:00:00,11.237824379437406,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01844,1999-07-24T00:00:00,0.860298373231995,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01845,1999-07-24T00:00:00,3.841262591678112,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01846,1999-07-24T00:00:00,1.214291476149895,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01847,1999-07-24T00:00:00,2.51617221068962,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01848,1999-07-24T00:00:00,0.044741191838933,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01849,1999-07-24T00:00:00,0.041821658926075,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01850,1999-07-24T00:00:00,0.044565451762834,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01851,1999-07-24T00:00:00,0.016799142260064,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01852,1999-07-24T00:00:00,1.204778354259182,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01853,1999-07-24T00:00:00,207.9846382981655,9,2,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01854,1999-07-24T00:00:00,0.902823856398635,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
RGI2000-v7.0-G-03-01855,1999-07-24T00:00:00,0.455386312571115,9,0,LE07_L1TP_055246_20000620_20200918_02_T1,2000-06-20,,Whyjay Zheng and Will Kochtitzky,zheng,Whyjay Zheng and Will Kochtitzky,zheng
