rgi_id,lake_cat,image_id,image_date,inventory_doi,contributor,comments,notes
RGI2000-v7.0-G-05-09932,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09933,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09934,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09935,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09936,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09937,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09938,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09939,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09940,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09941,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09942,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09943,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09944,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09945,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09946,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09947,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09948,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09949,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09950,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09951,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09952,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09953,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09954,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09955,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09956,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09957,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09958,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09959,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09960,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09961,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09962,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09963,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09964,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09965,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09966,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09967,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09968,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09969,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09970,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09971,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09972,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09973,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09974,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09975,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09976,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09977,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09978,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09979,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09980,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09981,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09982,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09983,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09984,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09985,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09986,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09987,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09988,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09989,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09990,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09991,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09992,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09993,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09994,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09995,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09996,0,LE07_L2SP_228011_20010721_20200917_02_T1_SR_B2,2001-07-21,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09997,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09998,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-09999,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10000,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10001,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10002,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10003,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10004,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10005,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10006,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10007,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10008,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10009,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10010,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10011,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10012,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10013,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10014,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10015,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10016,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10017,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10018,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10019,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10020,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10021,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10022,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10023,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10024,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10025,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10026,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10027,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10028,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10029,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10030,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10031,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10032,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10033,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10034,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10035,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10036,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10037,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10038,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10039,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10040,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10041,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10042,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10043,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10044,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10045,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10046,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10047,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10048,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10049,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10050,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10051,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10052,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10053,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10054,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10055,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10056,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10057,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10058,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10059,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10060,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10061,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10062,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10063,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10064,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10065,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10066,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10093,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10094,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10095,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10096,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10097,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10098,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10099,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10100,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10101,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10102,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10103,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10104,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10105,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10106,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10107,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10108,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10109,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10110,0,LE07_L2SP_226012_20010707_20200917_02_T1_SR_B2,2001-07-07,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10816,0,LE07_L2SP_226010_20020608_20200916_02_T1_SR_B2,2002-06-08,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10836,0,LE07_L2SP_226010_20020608_20200916_02_T1_SR_B2,2002-06-08,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10837,0,LE07_L2SP_226010_20020608_20200916_02_T1_SR_B2,2002-06-08,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10838,0,LE07_L2SP_226010_20020608_20200916_02_T1_SR_B2,2002-06-08,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
RGI2000-v7.0-G-05-10839,0,LE07_L2SP_226010_20020608_20200916_02_T1_SR_B2,2002-06-08,https://doi.org/10.1038/s41598-021-83509-1,Steiner,,
