rgi_id,lake_terminating_level,image_id,image_date,inventory_doi,contributor,comments
RGI2000-v7.0-G-12-00422,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00423,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00424,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00425,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00426,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00427,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00428,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00429,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00430,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00431,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00432,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00433,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00434,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00435,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00436,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00437,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00438,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00439,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00440,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00441,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00442,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00443,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00444,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00445,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00446,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00447,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00448,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00449,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00450,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00451,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00452,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00453,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00454,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00455,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00456,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00457,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00458,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00459,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00460,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00461,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00462,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00463,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00464,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00465,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00466,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00467,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00468,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00469,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00470,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00471,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00472,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00473,1,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00474,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00475,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00476,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00477,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00478,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00479,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00480,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00481,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00482,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00483,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00484,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00485,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00486,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00487,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00488,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00489,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00490,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00491,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00492,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00493,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00494,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00495,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00496,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00497,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00498,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00499,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00500,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00501,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00502,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00503,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00504,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00505,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00506,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00507,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00508,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00509,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00510,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00511,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00512,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00513,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00514,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00515,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00516,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00517,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00518,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00519,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00520,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00521,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00522,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00523,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00524,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00525,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00526,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00527,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00528,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00529,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00530,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00531,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00532,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00533,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00534,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00535,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00536,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00537,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00538,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00539,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00540,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00541,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00542,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00543,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00544,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00545,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00546,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00547,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00548,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00549,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00550,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00551,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00552,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00553,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00554,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00555,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00556,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00557,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00558,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00559,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00560,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00561,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00562,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00563,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00564,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00565,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00566,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00567,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00568,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00569,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00570,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00571,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00572,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00573,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00574,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00575,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00576,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00577,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00578,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00579,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00580,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00581,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00582,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00583,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00584,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00585,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00586,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00587,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00588,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00589,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00590,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00591,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00592,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00593,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00594,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00595,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00596,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00597,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00598,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00599,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00600,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00601,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00602,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00603,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00604,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00605,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00606,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00607,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00608,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00609,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00610,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00611,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00612,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00613,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00614,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00615,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00616,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00617,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00618,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00619,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00620,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00621,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00622,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00623,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00624,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00625,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00626,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00627,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00628,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00629,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00630,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00631,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00632,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00633,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00634,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00635,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00636,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00637,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00638,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00639,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00640,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00641,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00642,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00643,2,,,,Levan Tielidze,Two small lakes
RGI2000-v7.0-G-12-00644,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00645,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00646,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00647,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00648,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00649,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00650,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00651,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00652,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00653,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00654,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00655,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00656,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00657,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00658,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00659,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00660,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00661,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00662,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00663,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00664,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00665,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00666,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00667,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00668,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00669,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00670,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00671,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00672,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00673,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00674,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00675,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00676,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00677,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00678,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00679,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00680,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00681,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00682,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00683,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00684,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00685,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00686,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00687,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00688,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00689,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00690,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00691,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00692,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00693,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00694,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00695,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00696,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00697,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00698,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00699,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00700,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00701,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00702,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00703,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00704,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00705,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00706,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00707,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00708,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00709,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00710,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00711,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00712,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00713,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00714,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00715,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00716,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00717,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00718,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00719,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00720,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00721,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00722,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00723,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00724,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00725,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00726,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00727,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00728,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00729,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00730,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00731,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00732,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00733,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00734,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00735,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00736,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00737,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00738,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00739,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00740,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00741,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00742,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00743,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00744,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00745,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00746,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00747,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00748,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00749,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00750,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00751,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00752,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00753,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00754,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00755,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00756,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00757,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00758,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00759,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00760,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00761,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00762,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00763,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00764,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00765,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00766,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00767,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00768,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00769,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00770,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00771,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00772,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00773,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00774,3,,,,Levan Tielidze,Small lake
RGI2000-v7.0-G-12-00775,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00776,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00777,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00778,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00779,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00780,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00781,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00782,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00783,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00784,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00785,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00786,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00787,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00788,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00789,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00790,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00791,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00792,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00793,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00794,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00795,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00796,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00797,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00798,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00799,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00800,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00801,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00802,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00803,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00804,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00805,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00806,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00807,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00808,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00809,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00810,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00811,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00812,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00813,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00814,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00815,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00816,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00817,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00818,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00819,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00820,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00821,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00822,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00823,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00824,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00825,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00826,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00827,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00828,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00829,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00830,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00831,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00832,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00833,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00834,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00835,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00836,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00837,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00838,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00839,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00840,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00841,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00842,0,,,,Levan Tielidze,
RGI2000-v7.0-G-12-00843,0,,,,Levan Tielidze,
