rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-08-00043,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00044,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00045,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00046,,2,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00047,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00048,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00049,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00050,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00051,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00052,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00053,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00054,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00055,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00056,,1,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00057,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00058,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00059,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00060,,1,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00061,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00062,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00063,,3,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00064,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00065,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00066,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00067,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00068,,1,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00069,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00070,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00071,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00072,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00073,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00074,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00075,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00076,,3,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,very very small lake
RGI2000-v7.0-G-08-00077,,1,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,lake appears to cut across glacier outline
RGI2000-v7.0-G-08-00078,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00079,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00080,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00081,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00082,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00083,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00084,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00085,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00086,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00087,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00088,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00089,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00090,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00091,,1,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00092,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00093,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00094,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00095,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00096,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00097,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00098,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00099,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00100,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00101,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00102,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00103,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00104,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00105,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00106,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00107,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00108,,1,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00109,,1,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00110,,1,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00111,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00112,,3,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00113,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00114,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00115,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00116,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00117,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00118,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00119,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00120,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00121,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00122,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00123,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00124,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00125,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00126,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00127,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00128,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00129,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00130,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00131,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00132,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00133,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00134,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00135,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00136,,0,LE07_L1TP_199014_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00137,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00138,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00139,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00140,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00141,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00142,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00143,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00144,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00145,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00146,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00147,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00148,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00149,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00150,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00151,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00152,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00153,,1,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00154,,0,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00155,,2,LE07_L1TP_197014_19990909_20200918_02_T1,1999-09-09,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00156,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00157,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00158,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00159,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00160,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00161,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00162,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00163,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00164,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00165,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00166,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00167,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00168,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00169,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00170,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00171,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00172,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00173,,3,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00174,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00175,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00176,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00177,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00178,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00179,,1,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00180,,1,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00181,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00182,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00183,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00184,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00185,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00186,,0,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
RGI2000-v7.0-G-08-00187,,1,LE07_L1TP_199013_19990907_20200918_02_T1,1999-09-07,https://hdl.handle.net/11250/2828423,15,
