rgi_id,auto_term,lake_level,image_id,image_date,inventory_doi,contributor,notes
RGI2000-v7.0-G-01-00074,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00075,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00076,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00077,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00078,9,3,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,"matt flagged, but v little evidence in mosaic"
RGI2000-v7.0-G-01-00079,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00080,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00081,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00082,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00083,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00084,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00085,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00086,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00087,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00088,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00089,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00090,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00091,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00092,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00093,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00094,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00095,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00096,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00097,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00098,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00099,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00100,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00101,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00102,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
RGI2000-v7.0-G-01-00103,9,0,"matt nolan google earth, verified with bri rick mosaic",1999-2001,https://doi.org/10.18739/A2MK6591G,Armstrong,
