rgi_id,lake_level,image_id,image_date,inventory_doi,contributor
RGI2000-v7.0-G-17-09184,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09185,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09186,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09187,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09188,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09189,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09190,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09191,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09192,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09193,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09194,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09195,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09196,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09197,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09198,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09199,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09200,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09201,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09202,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09203,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09204,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09205,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09206,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09207,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09208,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09209,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09210,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09211,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09212,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09213,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09214,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09215,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09216,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09217,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09218,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09219,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09220,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09221,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09222,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09223,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09224,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09225,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09226,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09227,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09228,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09229,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09230,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09231,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09232,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09233,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09234,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09235,1,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09236,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09237,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09238,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09239,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09240,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09241,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09242,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09243,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09244,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09245,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09246,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09247,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09248,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09249,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09250,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09251,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09252,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09253,1,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09254,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09255,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09256,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09257,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09258,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09259,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09260,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09261,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09262,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09263,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09264,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09265,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09266,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09267,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09268,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09269,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09270,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09271,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09272,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09273,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09274,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09275,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09276,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09277,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09278,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09279,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09280,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09281,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09282,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09283,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09284,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09285,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09286,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09287,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09288,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09289,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09290,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09291,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09292,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09293,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09294,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09295,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09296,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09297,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09298,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09299,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09300,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09301,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09302,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09303,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09304,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09305,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09306,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09307,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09308,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09309,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09310,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09311,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09312,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09313,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09314,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09315,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09316,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09317,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09318,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09319,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09320,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09321,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09322,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09323,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09324,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09325,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09326,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09327,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09328,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09329,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09330,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09331,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09332,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09333,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09334,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09335,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09336,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09337,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09338,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09339,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09340,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09341,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09342,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09343,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09344,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09345,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09346,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09347,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09348,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09349,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09350,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09351,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09352,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09353,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09354,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09355,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09356,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09357,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09358,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09359,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09360,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09361,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09362,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09363,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09364,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09365,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09366,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09367,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09368,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09369,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09370,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09371,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09372,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09373,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09374,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09375,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09376,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09377,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09378,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09379,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09380,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09381,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09382,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09383,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09384,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09385,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09386,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09387,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09388,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09389,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09390,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09391,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09392,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09393,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09394,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09395,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09396,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09397,3,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09398,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09399,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09400,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09401,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09402,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09403,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
RGI2000-v7.0-G-17-09404,0,LE07_L1TP_232092_20010311_20230401_02_T1,2001-03-11,,Thomas Loriaux
