rgi_id,auto_term,lake_level,image_id,notes,image_date,contributor,inventory_doi,lake_terminating_level,comments
RGI2000-v7.0-G-15-01478,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01479,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01480,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01481,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01482,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01483,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01484,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01485,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01486,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01487,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01488,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01489,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01490,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01491,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01492,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01493,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01494,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01495,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01496,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01497,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01498,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01499,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01500,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01501,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01502,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01503,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01504,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01505,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01506,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01507,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01508,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01509,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01510,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01511,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01512,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01513,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01514,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01515,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01516,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01517,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01518,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01519,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01520,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01521,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01522,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01523,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01524,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01525,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01526,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01527,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01528,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01529,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01530,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01531,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01532,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01533,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01534,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01535,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01536,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01537,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01538,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01539,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01540,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01541,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01542,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01543,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01544,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01545,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01546,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01547,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01548,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01549,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01550,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01551,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01552,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01553,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01554,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01555,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01556,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01557,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01558,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01559,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01560,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01561,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01562,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01563,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01564,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01565,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01566,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01567,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01568,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01569,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01570,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01571,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01572,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01573,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01574,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01575,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01576,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01577,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01578,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01579,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01580,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01581,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01582,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01583,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01584,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01585,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01586,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01587,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01588,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01589,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01590,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01591,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01592,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01593,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01594,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01595,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01596,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01597,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01598,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01599,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01600,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01601,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01602,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01603,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01604,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01605,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01606,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01607,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01608,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01609,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01610,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01611,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01612,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01613,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01614,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01615,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01616,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01617,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01618,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01619,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01620,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01621,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01622,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01623,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01624,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01625,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01626,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01627,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01628,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01629,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01630,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01631,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01632,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01633,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01634,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01635,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01636,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01637,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01638,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01639,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01640,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01641,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01642,,,,,,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01643,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01644,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01645,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01646,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01647,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01648,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01649,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01650,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01651,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01652,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01653,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01654,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01655,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01656,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01657,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01658,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01659,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
RGI2000-v7.0-G-15-01660,,,LE07_L2SP_145039_20011020_20200917_02_T1_SR_B2,,20/10/2001,Steiner,doi:10.5194/essd-12-2169-2020,0.0,
